mapping_version,source_city,source_file,source_offense_code,source_offense_category,source_offense_description,source_auxiliary,source_severity,canonical_family_code,canonical_offense_family,canonical_subtype_code,canonical_offense_subtype,canonical_domain,canonical_target,is_criminal_event,is_violent,is_property,mapping_confidence,review_required,mapping_note,mapping_action,include_in_model,decision_basis,supporting_incident_rows,supporting_source_mappings,supporting_city_count
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ARSON,AGGRAVATED,,,F10,arson,F10.01,arson,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ARSON,ATTEMPT ARSON,,,F10,arson,F10.01,arson,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ARSON,BY EXPLOSIVE,,,F10,arson,F10.01,arson,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ARSON,BY FIRE,,,F10,arson,F10.01,arson,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ARSON,POS: CHEMICAL/DRY-ICE DEVICE,,,F10,arson,F10.01,arson,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ARSON,POS: EXPLOSIVE/INCENDIARY DEV,,,F10,arson,F10.01,arson,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ARSON,POSSESSION - CHEMICAL / DRY-ICE DEVICE,,,F10,arson,F10.01,arson,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ARSON,POSSESSION - EXPLOSIVE / INCENDIARY DEVICE,,,F10,arson,F10.01,arson,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGG PO HANDS NO/MIN INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGG PRO.EMP: HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGG PRO.EMP: OTHER FIREARM,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGG PRO.EMP:KNIFE/CUTTING INST,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED - HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED - OTHER FIREARM,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED PO: HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED PO: OTHER FIREARM,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER FIREARM,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER FIREARM,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED: HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED: OTHER FIREARM,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,PRO EMP HANDS NO/MIN INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,ASSAULT,SIMPLE,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG PO HANDS ETC SERIOUS INJ,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG PO HANDS NO/MIN INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG PRO EMP HANDS SERIOUS INJ,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG PRO.EMP: HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG PRO.EMP: OTHER FIREARM,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED - HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED - OTHER FIREARM,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY - HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER FIREARM,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE / CUTTING INSTSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANGEROUS WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED OF A CHILD,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED OF A UNBORN CHILD,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED OF AN UNBORN CHILD,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED PO: HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED PO: OTHER DANGEROUS WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED POLICE OFFICER - HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED POLICE OFFICER - OTHER FIREARM,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED: HANDGUN,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED: HANDS / FIST / FEET NO / MINOR INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED: HANDS / FIST / FEET SERIOUS INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED: KNIFE / CUTTING INSTRUMENT,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED: OTHER DANG WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED: OTHER DANGEROUS WEAPON,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED: OTHER FIREARM,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,DOMESTIC BATTERY SIMPLE,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,OF AN UNBORN CHILD,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,OF UNBORN CHILD,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,PRO EMP HANDS NO/MIN INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,PROTECTED EMPLOYEE: HANDS NO / MIN INJURY,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BATTERY,SIMPLE,,,F04,assault,F04.02,simple_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BURGLARY,ATTEMPT FORCIBLE ENTRY,,,F07,burglary,F07.01,burglary,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BURGLARY,BURGLARY FROM MOTOR VEHICLE,,,F07,burglary,F07.01,burglary,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BURGLARY,FORCIBLE ENTRY,,,F07,burglary,F07.01,burglary,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BURGLARY,HOME INVASION,,,F07,burglary,F07.01,burglary,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,BURGLARY,UNLAWFUL ENTRY,,,F07,burglary,F07.01,burglary,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CONCEALED CARRY LICENSE VIOLATION,OTHER,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,,,F15,weapons_offense,F15.01,weapons_violation,society,society,true,false,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,AGGRAVATED: KNIFE/CUT INSTR,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER DANG WEAPON,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER FIREARM,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,ATTEMPT AGG: HANDGUN,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,ATTEMPT AGG: KNIFE/CUT INSTR,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,ATTEMPT AGG: OTHER,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,ATTEMPT AGG: OTHER DANG WEAPON,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,ATTEMPT AGG: OTHER FIREARM,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,chicago,chicago_crime_types.csv,,CRIM SEXUAL ASSAULT,PREDATORY,,,F02,sexual_offense,F02.05,sexual_assault,violent,person,true,true,false,high,false,,map,true,existing_v1_1_mapping,,,
